ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
d308ebodo-fingernail-1-1,d308ebodo-fingernail-1,ʊndáá,fingernail-28,false,expert,,,,
d308ebodo-fire-1-1,d308ebodo-fire-1,ɗyàlá,fire-3,false,expert,,,,
d308ebodo-fish-1-1,d308ebodo-fish-1,musipé,fish-22,false,expert,,,,
d308ebodo-goat-1-1,d308ebodo-goat-1,yagboŋgúo,goat-17,false,expert,,,,
d308ebodo-hair-1-1,d308ebodo-hair-1,undíí,hair-27,false,expert,,,,
d308ebodo-heart-1-1,d308ebodo-heart-1,mʊtɩmá,heart-1,false,expert,,,,
d308ebodo-horn-1-1,d308ebodo-horn-1,ɩpákáá,horn-18,false,expert,,,,
d308ebodo-house-1-1,d308ebodo-house-1,ɩkáa,house-26,false,expert,,,,
d308ebodo-intestine-1-1,d308ebodo-intestine-1,ɓʊ̀à,intestine-2,false,expert,,,,
d308ebodo-kill-1-1,d308ebodo-kill-1,kuniwa,kill-20,false,expert,,,,
d308ebodo-knee-1-1,d308ebodo-knee-1,u(w)ú,knee-15,false,expert,,,,
d308ebodo-knife-1-1,d308ebodo-knife-1,ifagó,knife-1,false,expert,,,,
d308ebodo-know-1-1,d308ebodo-know-1,-embea,know-30,false,expert,,,,
d308ebodo-leaf-1-1,d308ebodo-leaf-1,wágbʊndʊ́,leaf-3,false,expert,,,,
d308ebodo-leg-1-1,d308ebodo-leg-1,mùtìndì,leg-14,false,expert,,,,
d308ebodo-liver-1-1,d308ebodo-liver-1,-ngí,liver-29,false,expert,,,,
d308ebodo-louse-1-1,d308ebodo-louse-1,agbʊ̌kʊ,louse-26,false,expert,,,,
d308ebodo-man-1-1,d308ebodo-man-1,gùè,man-30,false,expert,,,,
d308ebodo-moon-1-1,d308ebodo-moon-1,uyí,moon-19,false,expert,,,,
d308ebodo-mouth-1-1,d308ebodo-mouth-1,mònù,mouth-6,false,expert,,,,
d308ebodo-name-1-1,d308ebodo-name-1,ino,name-4,false,expert,,,,
d308ebodo-neck-1-1,d308ebodo-neck-1,-mio,neck-18,false,expert,,,,
d308ebodo-night-1-1,d308ebodo-night-1,naɓutú,night-4,false,expert,,,,
d308ebodo-nose-1-1,d308ebodo-nose-1,mɔɔ́,nose-19,false,expert,,,,
d308ebodo-one-1-1,d308ebodo-one-1,-́ŋga,one-15,false,expert,,,,
d308ebodo-person-1-1,d308ebodo-person-1,mombí,person-9,false,expert,,,,
d308ebodo-rain-1-1,d308ebodo-rain-1,ogbaa,rain-16,false,expert,,,,
d308ebodo-road-1-1,d308ebodo-road-1,mʊgyɛ́ndɔ,road-27,false,expert,,,,
d308ebodo-root-1-1,d308ebodo-root-1,miyii,root-22,false,expert,,,,
d308ebodo-salt-1-1,d308ebodo-salt-1,mùkwè,salt-5,false,expert,,,,
d308ebodo-sand-1-1,d308ebodo-sand-1,sásáɩ́,sand-26,false,expert,,,,
d308ebodo-see-1-1,d308ebodo-see-1,-ena,see-1,false,expert,,,,
d308ebodo-send-1-1,d308ebodo-send-1,-sèso,send-13,false,expert,,,,
d308ebodo-skin-1-1,d308ebodo-skin-1,ɩ̀ŋgɔ̀ɓɔ̀,skin-1,false,expert,,,,
d308ebodo-sleep-1-1,d308ebodo-sleep-1,tɔɔ́,sleep-1,false,expert,,,,
d308ebodo-smoke-1-1,d308ebodo-smoke-1,mweí,smoke-29,false,expert,,,,
d308ebodo-snake-1-1,d308ebodo-snake-1,sɩ̀ɩ́,snake-16,false,expert,,,,
d308ebodo-stone-1-1,d308ebodo-stone-1,ɩbǎtʊ,stone-24,false,expert,,,,
d308ebodo-sun-1-1,d308ebodo-sun-1,ɛpa,sun-40,false,expert,,,,
d308ebodo-tail-1-1,d308ebodo-tail-1,mʊ́ya,tail-20,false,expert,,,,
d308ebodo-three-1-1,d308ebodo-three-1,-́tʊ́,three-6,false,expert,,,,
d308ebodo-tongue-1-1,d308ebodo-tongue-1,ʊdádá,tongue-13,false,expert,,,,
d308ebodo-tooth-1-1,d308ebodo-tooth-1,yenú,tooth-3,false,expert,,,,
d308ebodo-tree-1-1,d308ebodo-tree-1,mukaka,tree-23,false,expert,,,,
d308ebodo-two-1-1,d308ebodo-two-1,-pɩ́(n)ɩ,two-14,false,expert,,,,
d308ebodo-urine-1-1,d308ebodo-urine-1,matɩ́ɩ,urine-15,false,expert,,,,
d308ebodo-village-1-1,d308ebodo-village-1,ɩ̀kʊ̀mbʊ̀,village-32,false,expert,,,,
d308ebodo-vomit-1-1,d308ebodo-vomit-1,íwéyo,vomit-18,false,expert,,,,
d308ebodo-walk-1-1,d308ebodo-walk-1,kukenda,walk-4,false,expert,,,,
d308ebodo-water-1-1,d308ebodo-water-1,mèpò,water-22,false,expert,,,,
d308ebodo-wind-1-1,d308ebodo-wind-1,ihúhu,wind-20,false,expert,,,,
d308ebodo-woman-1-1,d308ebodo-woman-1,moí,woman-12,false,expert,,,,
a11londo-animal-1-1,a11londo-animal-1,n-yàmà,animal-1,false,expert,,,,
a11londo-arm-1-1,a11londo-arm-1,mò-kɔ̀,arm-2,false,expert,,,,
a11londo-ashes-1-1,a11londo-ashes-1,ù-bu,ashes-1,false,expert,,,,
a11londo-bark-1-1,a11londo-bark-1,ekuku,bark-2,false,expert,,,,
a11londo-bed-1-1,a11londo-bed-1,dì-nɔ̀ŋgɔ̀,bed-5,false,expert,,,,
a11londo-belly-1-1,a11londo-belly-1,m-ɛa,belly-5,false,expert,,,,
a11londo-big-1-1,a11londo-big-1,kɔlɔ,big-2,false,expert,,,,
a11londo-bird-1-1,a11londo-bird-1,ì-nɔɔ,bird-2,false,expert,,,,
a11londo-bite-1-1,a11londo-bite-1,da,bite-2,false,expert,,,,
a11londo-blood-1-1,a11londo-blood-1,mà-cìá,blood-1,false,expert,,,,
a11londo-bone-1-1,a11londo-bone-1,è-sé,bone-3,false,expert,,,,
a11londo-breast-1-1,a11londo-breast-1,dì-bɛ́ɛ̀,breast-1,false,expert,,,,
a11londo-burn-1-1,a11londo-burn-1,aŋgɛ,burn-4,false,expert,,,,
a11londo-child-1-1,a11londo-child-1,ŋw-ánà,child-1,false,expert,,,,
a11londo-cloud-1-1,a11londo-cloud-1,motutu,cloud-4,false,expert,,,,
a11londo-come-1-1,a11londo-come-1,ɸɔ,come-7,false,expert,,,,
a11londo-count-1-1,a11londo-count-1,laŋga,count-2,false,expert,,,,
a11londo-dew-1-1,a11londo-dew-1,bè-kɛdi,dew-5,false,expert,,,,
a11londo-die-1-1,a11londo-die-1,wa,die-1,false,expert,,,,
a11londo-dog-1-1,a11londo-dog-1,m-fáà,dog-1,false,expert,,,,
a11londo-drink-1-1,a11londo-drink-1,ŋwa,drink-1,false,expert,,,,
a11londo-ear-1-1,a11londo-ear-1,dì-tóò,ear-3,false,expert,,,,
a11londo-eat-1-1,a11londo-eat-1,dì-dá,eat-1,false,expert,,,,
a11londo-egg-1-1,a11londo-egg-1,mò-cyé,egg-3,false,expert,,,,
a11londo-elephant-1-1,a11londo-elephant-1,n-jɛ̀kù,elephant-4,false,expert,,,,
a11londo-eye-1-1,a11londo-eye-1,dì-ísò,eye-2,false,expert,,,,
a11londo-face-1-1,a11londo-face-1,boso,face-4,false,expert,,,,
a11londo-fall-1-1,a11londo-fall-1,kunda,fall-4,false,expert,,,,
a11londo-fatoil-1-1,a11londo-fatoil-1,dì-ɔ́mí,fatoil-3,false,expert,,,,
a11londo-feather-1-1,a11londo-feather-1,esa,feather-3,false,expert,,,,
a11londo-fingernail-1-1,a11londo-fingernail-1,è-sàsà,fingernail-5,false,expert,,,,
a11londo-fire-1-1,a11londo-fire-1,ŋw-ɛa,fire-3,false,expert,,,,
a11londo-firewood-1-1,a11londo-firewood-1,iwori,firewood-3,false,expert,,,,
a11londo-fish-1-1,a11londo-fish-1,ɲamamaliba,fish-2,false,expert,,,,
a11londo-five-1-1,a11londo-five-1,beta,five-1,false,expert,,,,
a11londo-fly-1-1,a11londo-fly-1,kolwa,fly-4,false,expert,,,,
a11londo-four-1-1,a11londo-four-1,beni,four-3,false,expert,,,,
a11londo-give-1-1,a11londo-give-1,iɲɛ,give-3,false,expert,,,,
a11londo-goat-1-1,a11londo-goat-1,m-bódì,goat-1,false,expert,,,,
a11londo-groundsoil-1-1,a11londo-groundsoil-1,moɲɛrɛ,groundsoil-5,false,expert,,,,
a11londo-hair-1-1,a11londo-hair-1,n-yùŋgà,hair-1,false,expert,,,,
a11londo-head-1-1,a11londo-head-1,mò-dófò,head-2,false,expert,,,,
a11londo-hear-1-1,a11londo-hear-1,oka,hear-1,false,expert,,,,
a11londo-heart-1-1,a11londo-heart-1,mò-démà,heart-1,false,expert,,,,
a11londo-horn-1-1,a11londo-horn-1,mò-sébá,horn-3,false,expert,,,,
a11londo-house-1-1,a11londo-house-1,n-dábò,house-1,false,expert,,,,
a11londo-hunger-1-1,a11londo-hunger-1,n-ja,hunger-1,false,expert,,,,
a11londo-intestine-1-1,a11londo-intestine-1,è-wùŋgé,intestine-4,false,expert,,,,
a11londo-iron-1-1,a11londo-iron-1,ebo,iron-6,false,expert,,,,
a11londo-kill-1-1,a11londo-kill-1,boloa,kill-3,false,expert,,,,
a11londo-knee-1-1,a11londo-knee-1,dì-bɔ́ŋgɔ́,knee-3,false,expert,,,,
a11londo-knife-1-1,a11londo-knife-1,dì-ɛ́ndí,knife-5,false,expert,,,,
a11londo-know-1-1,a11londo-know-1,iwoa,know-1,false,expert,,,,
a11londo-leaf-1-1,a11londo-leaf-1,è-ánì,leaf-3,false,expert,,,,
a11londo-leg-1-1,a11londo-leg-1,mò-fáŋgá,leg-3,false,expert,,,,
a11londo-liver-1-1,a11londo-liver-1,dì-bà,liver-1,false,expert,,,,
a11londo-louse-1-1,a11londo-louse-1,ɲa,louse-5,false,expert,,,,
a11londo-man-1-1,a11londo-man-1,moina,man-5,false,expert,,,,
a11londo-moon-1-1,a11londo-moon-1,ŋ-gɔndɛ,moon-1,false,expert,,,,
a11londo-mouth-1-1,a11londo-mouth-1,ò-àná,mouth-3,false,expert,,,,
a11londo-name-1-1,a11londo-name-1,dì-ínà,name-4,false,expert,,,,
a11londo-navel-1-1,a11londo-navel-1,dì-tɛ́ŋgù,navel-1,false,expert,,,,
a11londo-neck-1-1,a11londo-neck-1,dì-bɔ̀dì,neck-5,false,expert,,,,
a11londo-night-1-1,a11londo-night-1,bù-dite,night-4,false,expert,,,,
a11londo-nose-1-1,a11londo-nose-1,mò-fìkí,nose-4,false,expert,,,,
a11londo-one-1-1,a11londo-one-1,eyɔkɔ,one-1,false,expert,,,,
a11londo-person-1-1,a11londo-person-1,mò-tò,person-2,false,expert,,,,
a11londo-rain-1-1,a11londo-rain-1,m-búà,rain-4,false,expert,,,,
a11londo-road-1-1,a11londo-road-1,n-jìá,road-1,false,expert,,,,
a11londo-root-1-1,a11londo-root-1,muri,root-3,false,expert,,,,
a11londo-salt-1-1,a11londo-salt-1,i-kwa,salt-5,false,expert,,,,
a11londo-sand-1-1,a11londo-sand-1,ɲaŋga,sand-3,false,expert,,,,
a11londo-see-1-1,a11londo-see-1,dɛ̀-ɛ́nɛ̀,see-1,false,expert,,,,
a11londo-send-1-1,a11londo-send-1,loma,send-1,false,expert,,,,
a11londo-shame-1-1,a11londo-shame-1,isɔsɔ,shame-5,false,expert,,,,
a11londo-sing-1-1,a11londo-sing-1,kɔnɔ,sing-4,false,expert,,,,
a11londo-skin-1-1,a11londo-skin-1,ɲolo,skin-2,false,expert,,,,
a11londo-sky-1-1,a11londo-sky-1,ŋw-adoba,sky-7,false,expert,,,,
a11londo-sleep-1-1,a11londo-sleep-1,iyɔ,sleep-1,false,expert,,,,
a11londo-smoke-1-1,a11londo-smoke-1,motutu,smoke-4,false,expert,,,,
a11londo-snake-1-1,a11londo-snake-1,n-yɔ́ɔ̀,snake-1,false,expert,,,,
a11londo-spear-1-1,a11londo-spear-1,dì-kɔ̀ŋgɔ́,spear-1,false,expert,,,,
a11londo-steal-1-1,a11londo-steal-1,ube,steal-4,false,expert,,,,
a11londo-stone-1-1,a11londo-stone-1,wà-ádè,stone-3,false,expert,,,,
a11londo-sun-1-1,a11londo-sun-1,loba,sun-5,false,expert,,,,
a11londo-tail-1-1,a11londo-tail-1,mò-kòndó,tail-1,false,expert,,,,
a11londo-ten-1-1,a11londo-ten-1,dondaro,ten-3,false,expert,,,,
a11londo-three-1-1,a11londo-three-1,beyaro,three-2,false,expert,,,,
a11londo-tongue-1-1,a11londo-tongue-1,ì-yémè,tongue-1,false,expert,,,,
a11londo-tooth-1-1,a11londo-tooth-1,dì-sòŋgá,tooth-1,false,expert,,,,
a11londo-tree-1-1,a11londo-tree-1,bò-dé,tree-1,false,expert,,,,
a11londo-two-1-1,a11londo-two-1,beba,two-1,false,expert,,,,
a11londo-urine-1-1,a11londo-urine-1,m-ínyádí,urine-3,false,expert,,,,
a11londo-village-1-1,a11londo-village-1,mò-kí,village-6,false,expert,,,,
a11londo-vomit-1-1,a11londo-vomit-1,yoa,vomit-2,false,expert,,,,
a11londo-walk-1-1,a11londo-walk-1,dì-kɛ̀ndɛ̀,walk-4,false,expert,,,,
a11londo-war-1-1,a11londo-war-1,b-ìdá,war-2,false,expert,,,,
a11londo-water-1-1,a11londo-water-1,mà-líbá,water-4,false,expert,,,,
a11londo-wind-1-1,a11londo-wind-1,ŋguŋga,wind-4,false,expert,,,,
a11londo-woman-1-1,a11londo-woman-1,ŋw-ádánà,woman-6,false,expert,,,,
a121mbonge-animal-1-1,a121mbonge-animal-1,ɲama,animal-1,false,expert,,,,
a121mbonge-arm-1-1,a121mbonge-arm-1,mokɔ,arm-2,false,expert,,,,
a121mbonge-ashes-1-1,a121mbonge-ashes-1,mbu,ashes-1,false,expert,,,,
a121mbonge-bark-1-1,a121mbonge-bark-1,ekuku,bark-2,false,expert,,,,
a121mbonge-bed-1-1,a121mbonge-bed-1,linɔŋgɔ,bed-5,false,expert,,,,
a121mbonge-belly-1-1,a121mbonge-belly-1,mea,belly-5,false,expert,,,,
a121mbonge-big-1-1,a121mbonge-big-1,kɔlɔ,big-2,false,expert,,,,
a121mbonge-bird-1-1,a121mbonge-bird-1,inɔ,bird-2,false,expert,,,,
a121mbonge-bite-1-1,a121mbonge-bite-1,da,bite-2,false,expert,,,,
a121mbonge-blood-1-1,a121mbonge-blood-1,makia,blood-1,false,expert,,,,
a121mbonge-bone-1-1,a121mbonge-bone-1,ese,bone-3,false,expert,,,,
a121mbonge-breast-1-1,a121mbonge-breast-1,dibɛ,breast-1,false,expert,,,,
a121mbonge-burn-1-1,a121mbonge-burn-1,yaŋga,burn-4,false,expert,,,,
a121mbonge-child-1-1,a121mbonge-child-1,ŋana,child-1,false,expert,,,,
a121mbonge-cloud-1-1,a121mbonge-cloud-1,ekutukutu,cloud-5,false,expert,,,,
a121mbonge-come-1-1,a121mbonge-come-1,fɔ,come-7,false,expert,,,,
a121mbonge-count-1-1,a121mbonge-count-1,laŋga,count-2,false,expert,,,,
a121mbonge-dew-1-1,a121mbonge-dew-1,bekɛli,dew-5,false,expert,,,,
a121mbonge-die-1-1,a121mbonge-die-1,wa,die-1,false,expert,,,,
a121mbonge-dog-1-1,a121mbonge-dog-1,mgba,dog-2,false,expert,,,,
a121mbonge-drink-1-1,a121mbonge-drink-1,ɲua,drink-1,false,expert,,,,
a121mbonge-ear-1-1,a121mbonge-ear-1,dito,ear-3,false,expert,,,,
a121mbonge-eat-1-1,a121mbonge-eat-1,da,eat-1,false,expert,,,,
a121mbonge-egg-1-1,a121mbonge-egg-1,like,egg-3,false,expert,,,,
a121mbonge-elephant-1-1,a121mbonge-elephant-1,njɛku,elephant-4,false,expert,,,,
a121mbonge-eye-1-1,a121mbonge-eye-1,disɔ,eye-2,false,expert,,,,
a121mbonge-face-1-1,a121mbonge-face-1,boso,face-4,false,expert,,,,
a121mbonge-fall-1-1,a121mbonge-fall-1,kunda,fall-4,false,expert,,,,
a121mbonge-fatoil-1-1,a121mbonge-fatoil-1,diɔmi,fatoil-3,false,expert,,,,
a121mbonge-feather-1-1,a121mbonge-feather-1,esa,feather-3,false,expert,,,,
a121mbonge-fingernail-1-1,a121mbonge-fingernail-1,esɔsɔ,fingernail-5,false,expert,,,,
a121mbonge-fire-1-1,a121mbonge-fire-1,ŋea,fire-3,false,expert,,,,
a121mbonge-firewood-1-1,a121mbonge-firewood-1,iyoli,firewood-3,false,expert,,,,
a121mbonge-fish-1-1,a121mbonge-fish-1,ndɔndi,fish-3,false,expert,,,,
a121mbonge-five-1-1,a121mbonge-five-1,beta,five-1,false,expert,,,,
a121mbonge-fly-1-1,a121mbonge-fly-1,uŋga,fly-5,false,expert,,,,
a121mbonge-four-1-1,a121mbonge-four-1,bene,four-3,false,expert,,,,
a121mbonge-give-1-1,a121mbonge-give-1,ɲɛŋgɛ,give-3,false,expert,,,,
a121mbonge-goat-1-1,a121mbonge-goat-1,mboli,goat-1,false,expert,,,,
a121mbonge-groundsoil-1-1,a121mbonge-groundsoil-1,muɲɛlɛ,groundsoil-5,false,expert,,,,
a121mbonge-hair-1-1,a121mbonge-hair-1,ɲuŋga,hair-1,false,expert,,,,
a121mbonge-head-1-1,a121mbonge-head-1,molofo,head-2,false,expert,,,,
a121mbonge-hear-1-1,a121mbonge-hear-1,boka,hear-1,false,expert,,,,
a121mbonge-heart-1-1,a121mbonge-heart-1,molema,heart-1,false,expert,,,,
a121mbonge-horn-1-1,a121mbonge-horn-1,museba,horn-3,false,expert,,,,
a121mbonge-house-1-1,a121mbonge-house-1,ndabo,house-1,false,expert,,,,
a121mbonge-hunger-1-1,a121mbonge-hunger-1,nja,hunger-1,false,expert,,,,
a121mbonge-intestine-1-1,a121mbonge-intestine-1,mea,intestine-2,false,expert,,,,
a121mbonge-iron-1-1,a121mbonge-iron-1,ekɔkɔ,iron-7,false,expert,,,,
a121mbonge-kill-1-1,a121mbonge-kill-1,boloa,kill-3,false,expert,,,,
a121mbonge-knee-1-1,a121mbonge-knee-1,libɔŋgɔ,knee-3,false,expert,,,,
a121mbonge-knife-1-1,a121mbonge-knife-1,dilɛndi,knife-5,false,expert,,,,
a121mbonge-know-1-1,a121mbonge-know-1,iyoa,know-1,false,expert,,,,
a121mbonge-leaf-1-1,a121mbonge-leaf-1,eya,leaf-4,false,expert,,,,
a121mbonge-leg-1-1,a121mbonge-leg-1,ŋende,leg-4,false,expert,,,,
a121mbonge-liver-1-1,a121mbonge-liver-1,libɛ,liver-1,false,expert,,,,
a121mbonge-louse-1-1,a121mbonge-louse-1,ɲia,louse-5,false,expert,,,,
a121mbonge-man-1-1,a121mbonge-man-1,momana,man-6,false,expert,,,,
a121mbonge-moon-1-1,a121mbonge-moon-1,ŋgɔndɛ,moon-1,false,expert,,,,
a121mbonge-mouth-1-1,a121mbonge-mouth-1,wana,mouth-3,false,expert,,,,
a121mbonge-name-1-1,a121mbonge-name-1,dina,name-4,false,expert,,,,
a121mbonge-navel-1-1,a121mbonge-navel-1,ditɛŋgu,navel-1,false,expert,,,,
a121mbonge-neck-1-1,a121mbonge-neck-1,dibɛlu,neck-5,false,expert,,,,
a121mbonge-night-1-1,a121mbonge-night-1,bulute,night-4,false,expert,,,,
a121mbonge-nose-1-1,a121mbonge-nose-1,do,nose-5,false,expert,,,,
a121mbonge-one-1-1,a121mbonge-one-1,eyɔkɔ,one-1,false,expert,,,,
a121mbonge-person-1-1,a121mbonge-person-1,moto,person-2,false,expert,,,,
a121mbonge-rain-1-1,a121mbonge-rain-1,mbua,rain-4,false,expert,,,,
a121mbonge-road-1-1,a121mbonge-road-1,njea,road-1,false,expert,,,,
a121mbonge-root-1-1,a121mbonge-root-1,ŋili,root-4,false,expert,,,,
a121mbonge-salt-1-1,a121mbonge-salt-1,ikpa,salt-5,false,expert,,,,
a121mbonge-sand-1-1,a121mbonge-sand-1,ɲaŋgɛ,sand-3,false,expert,,,,
a121mbonge-see-1-1,a121mbonge-see-1,ɛnɛ,see-1,false,expert,,,,
a121mbonge-send-1-1,a121mbonge-send-1,loma,send-1,false,expert,,,,
a121mbonge-shame-1-1,a121mbonge-shame-1,isɔ,shame-5,false,expert,,,,
a121mbonge-sing-1-1,a121mbonge-sing-1,kɔnɔ,sing-4,false,expert,,,,
a121mbonge-skin-1-1,a121mbonge-skin-1,ekobo,skin-1,false,expert,,,,
a121mbonge-sky-1-1,a121mbonge-sky-1,loba,sky-7,false,expert,,,,
a121mbonge-sleep-1-1,a121mbonge-sleep-1,iyɔ,sleep-1,false,expert,,,,
a121mbonge-smoke-1-1,a121mbonge-smoke-1,motutu,smoke-4,false,expert,,,,
a121mbonge-snake-1-1,a121mbonge-snake-1,ɲɔ,snake-1,false,expert,,,,
a121mbonge-spear-1-1,a121mbonge-spear-1,dikɔŋgɔ,spear-1,false,expert,,,,
a121mbonge-steal-1-1,a121mbonge-steal-1,iba,steal-4,false,expert,,,,
a121mbonge-stone-1-1,a121mbonge-stone-1,bolale,stone-3,false,expert,,,,
a121mbonge-sun-1-1,a121mbonge-sun-1,disɛnji,sun-6,false,expert,,,,
a121mbonge-tail-1-1,a121mbonge-tail-1,mokondo,tail-1,false,expert,,,,
a121mbonge-ten-1-1,a121mbonge-ten-1,dondalo,ten-3,false,expert,,,,
a121mbonge-three-1-1,a121mbonge-three-1,belalo,three-2,false,expert,,,,
a121mbonge-tongue-1-1,a121mbonge-tongue-1,iyeme,tongue-1,false,expert,,,,
a121mbonge-tooth-1-1,a121mbonge-tooth-1,disoŋga,tooth-1,false,expert,,,,
a121mbonge-tree-1-1,a121mbonge-tree-1,wele,tree-1,false,expert,,,,
a121mbonge-two-1-1,a121mbonge-two-1,bebe,two-1,false,expert,,,,
a121mbonge-urine-1-1,a121mbonge-urine-1,miɲali,urine-3,false,expert,,,,
a121mbonge-village-1-1,a121mbonge-village-1,mboka,village-7,false,expert,,,,
a121mbonge-vomit-1-1,a121mbonge-vomit-1,yoa,vomit-2,false,expert,,,,
a121mbonge-walk-1-1,a121mbonge-walk-1,kɛndɛ,walk-4,false,expert,,,,
a121mbonge-war-1-1,a121mbonge-war-1,bila,war-2,false,expert,,,,
a121mbonge-water-1-1,a121mbonge-water-1,maliba,water-4,false,expert,,,,
a121mbonge-wind-1-1,a121mbonge-wind-1,ŋguŋga,wind-4,false,expert,,,,
a121mbonge-woman-1-1,a121mbonge-woman-1,ŋalana,woman-6,false,expert,,,,
a122bakundu-animal-1-1,a122bakundu-animal-1,ɲàmà,animal-1,false,expert,,,,
a122bakundu-arm-1-1,a122bakundu-arm-1,mòkɔ̀,arm-2,false,expert,,,,
a122bakundu-ashes-1-1,a122bakundu-ashes-1,mbú,ashes-1,false,expert,,,,
a122bakundu-bark-1-1,a122bakundu-bark-1,ekuku,bark-2,false,expert,,,,
a122bakundu-bed-1-1,a122bakundu-bed-1,dìnõ̀ŋɡò,bed-5,false,expert,,,,
a122bakundu-belly-1-1,a122bakundu-belly-1,ŋʷèà,belly-5,false,expert,,,,
a122bakundu-big-1-1,a122bakundu-big-1,kɔrɔ,big-2,false,expert,,,,
a122bakundu-bird-1-1,a122bakundu-bird-1,īnɔ̄,bird-2,false,expert,,,,
a122bakundu-bite-1-1,a122bakundu-bite-1,da,bite-2,false,expert,,,,
a122bakundu-blood-1-1,a122bakundu-blood-1,màkìà,blood-1,false,expert,,,,
a122bakundu-bone-1-1,a122bakundu-bone-1,ésé,bone-3,false,expert,,,,
a122bakundu-breast-1-1,a122bakundu-breast-1,dìbè,breast-1,false,expert,,,,
a122bakundu-burn-1-1,a122bakundu-burn-1,yaŋga,burn-4,false,expert,,,,
a122bakundu-child-1-1,a122bakundu-child-1,ŋʷánà,child-1,false,expert,,,,
a122bakundu-cloud-1-1,a122bakundu-cloud-1,mbà,cloud-2,false,expert,,,,
a122bakundu-come-1-1,a122bakundu-come-1,iya,come-8,false,expert,,,,
a122bakundu-count-1-1,a122bakundu-count-1,laŋga,count-2,false,expert,,,,
a122bakundu-dew-1-1,a122bakundu-dew-1,βekɛri,dew-5,false,expert,,,,
a122bakundu-die-1-1,a122bakundu-die-1,wa,die-1,false,expert,,,,
a122bakundu-dog-1-1,a122bakundu-dog-1,ŋ̀ɡbá,dog-2,false,expert,,,,
a122bakundu-drink-1-1,a122bakundu-drink-1,ŋwa,drink-1,false,expert,,,,
a122bakundu-ear-1-1,a122bakundu-ear-1,dìtoỳ,ear-4,false,expert,,,,
a122bakundu-eat-1-1,a122bakundu-eat-1,da,eat-1,false,expert,,,,
a122bakundu-egg-1-1,a122bakundu-egg-1,dìkéù,egg-3,false,expert,,,,
a122bakundu-elephant-1-1,a122bakundu-elephant-1,njɔ̀kù,elephant-4,false,expert,,,,
a122bakundu-eye-1-1,a122bakundu-eye-1,dìsɔ̂,eye-2,false,expert,,,,
a122bakundu-face-1-1,a122bakundu-face-1,bòsó,face-4,false,expert,,,,
a122bakundu-fall-1-1,a122bakundu-fall-1,kunda,fall-4,false,expert,,,,
a122bakundu-fatoil-1-1,a122bakundu-fatoil-1,dìwɔ́,fatoil-3,false,expert,,,,
a122bakundu-feather-1-1,a122bakundu-feather-1,esa,feather-3,false,expert,,,,
a122bakundu-fingernail-1-1,a122bakundu-fingernail-1,mòsẽ́ŋɡé,fingernail-6,false,expert,,,,
a122bakundu-fire-1-1,a122bakundu-fire-1,móá,fire-1,false,expert,,,,
a122bakundu-firewood-1-1,a122bakundu-firewood-1,ícó,firewood-4,false,expert,,,,
a122bakundu-fish-1-1,a122bakundu-fish-1,ndṍndí,fish-3,false,expert,,,,
a122bakundu-five-1-1,a122bakundu-five-1,beta,five-1,false,expert,,,,
a122bakundu-fly-1-1,a122bakundu-fly-1,ɛrua,fly-4,false,expert,,,,
a122bakundu-four-1-1,a122bakundu-four-1,beni,four-3,false,expert,,,,
a122bakundu-give-1-1,a122bakundu-give-1,beke,give-1,false,expert,,,,
a122bakundu-goat-1-1,a122bakundu-goat-1,mbóḷì,goat-1,false,expert,,,,
a122bakundu-groundsoil-1-1,a122bakundu-groundsoil-1,moɲɛrɛ,groundsoil-5,false,expert,,,,
a122bakundu-hair-1-1,a122bakundu-hair-1,ɲṍŋɡà,hair-1,false,expert,,,,
a122bakundu-head-1-1,a122bakundu-head-1,mòló,head-1,false,expert,,,,
a122bakundu-hear-1-1,a122bakundu-hear-1,oka,hear-1,false,expert,,,,
a122bakundu-heart-1-1,a122bakundu-heart-1,mòḷémá,heart-1,false,expert,,,,
a122bakundu-horn-1-1,a122bakundu-horn-1,mòsébá,horn-3,false,expert,,,,
a122bakundu-house-1-1,a122bakundu-house-1,ndábò,house-1,false,expert,,,,
a122bakundu-hunger-1-1,a122bakundu-hunger-1,nja,hunger-1,false,expert,,,,
a122bakundu-intestine-1-1,a122bakundu-intestine-1,mea,intestine-2,false,expert,,,,
a122bakundu-iron-1-1,a122bakundu-iron-1,èkè,iron-8,false,expert,,,,
a122bakundu-kill-1-1,a122bakundu-kill-1,boloa,kill-3,false,expert,,,,
a122bakundu-knee-1-1,a122bakundu-knee-1,libɔŋgɔ,knee-3,false,expert,,,,
a122bakundu-knife-1-1,a122bakundu-knife-1,mòɲìká,knife-6,false,expert,,,,
a122bakundu-know-1-1,a122bakundu-know-1,icoa,know-1,false,expert,,,,
a122bakundu-leaf-1-1,a122bakundu-leaf-1,ècá,leaf-4,false,expert,,,,
a122bakundu-leg-1-1,a122bakundu-leg-1,mōpā,leg-5,false,expert,,,,
a122bakundu-liver-1-1,a122bakundu-liver-1,dìbè,liver-1,false,expert,,,,
a122bakundu-louse-1-1,a122bakundu-louse-1,ɲa,louse-5,false,expert,,,,
a122bakundu-man-1-1,a122bakundu-man-1,ŋɡʷíáná,man-5,false,expert,,,,
